GFORCEX,GFORCEY,GFORCEZ,ROT_X,ROT_Y,ROT_Z,GSR,HEARTRATE,SpO2 %,AMB TEMP MLX, OBJ TEMP MLX
-0.23,-0.05,0.87,-16.75,-1.1,-1.82,503,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.5,-0.95,-2.35,536,0,0,25.95,24.09
-0.24,-0.05,0.87,-16.63,-1.16,-2.15,517,0,0,25.95,24.09
-0.23,-0.05,0.88,-16.63,-1.15,-2.03,500,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.5,-1.15,-2.24,504,0,0,25.95,24.11
-0.22,-0.05,0.87,-16.87,-0.97,-2.18,503,0,0,25.95,24.11
-0.23,-0.05,0.88,-16.63,-0.91,-2.26,518,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.5,-1.14,-2.32,528,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.5,-1.06,-2.18,501,0,0,25.95,24.17
-0.23,-0.05,0.88,-16.63,-1.07,-2.2,534,0,0,25.95,24.23
-0.23,-0.04,0.87,-16.87,-0.93,-2.01,517,0,0,25.95,24.23
-0.23,-0.04,0.88,-16.75,-1.03,-2.09,503,0,0,25.93,24.29
-0.23,-0.05,0.87,-16.63,-1.06,-2.11,500,0,0,25.95,24.27
-0.23,-0.05,0.87,-16.38,-1.05,-2.11,499,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.63,-1.18,-2.29,522,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.5,-0.9,-2,534,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.63,-1,-2.12,505,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.63,-1.08,-1.92,528,0,0,25.95,24.35
-0.23,-0.05,0.87,-16.5,-1.05,-2.06,507,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.5,-1.15,-2.12,500,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.63,-1.05,-2.24,507,0,0,25.95,24.33
-0.23,-0.05,0.87,-16.5,-1.05,-2.15,506,0,0,25.97,24.33
-0.23,-0.05,0.88,-16.63,-1.25,-2.04,529,0,0,25.97,24.39
-0.23,-0.05,0.87,-16.63,-1.08,-2.14,532,0,0,25.97,24.35
-0.23,-0.05,0.87,-16.5,-1.15,-2.01,499,0,0,25.97,24.39
-0.23,-0.05,0.87,-16.5,-1.14,-2.14,522,0,0,25.97,24.35
-0.23,-0.05,0.87,-16.63,-1.05,-2.08,506,0,0,25.97,24.35
-0.24,-0.05,0.87,-16.63,-0.95,-2.14,502,0,0,25.97,24.27
-0.23,-0.05,0.88,-16.5,-1.15,-2.25,503,0,0,25.97,24.27
-0.23,-0.05,0.87,-16.63,-1.15,-1.97,495,0,0,25.99,24.27
-0.23,-0.05,0.87,-16.63,-1.23,-2.08,538,0,0,25.99,24.27
-0.23,-0.05,0.87,-16.63,-1.36,-2.18,533,0,0,25.97,24.23
-0.23,-0.05,0.87,-16.75,-1.05,-2.13,502,0,0,25.97,24.23
-0.23,-0.05,0.88,-16.38,-1.24,-2.15,512,0,0,25.99,24.21
-0.24,-0.05,0.87,-16.63,-0.94,-2.2,499,0,0,25.97,24.23
-0.23,-0.05,0.87,-16.5,-0.85,-1.96,503,0,0,25.97,24.21
-0.22,-0.05,0.86,-16.75,-1.09,-2.16,512,0,0,25.97,24.15
-0.23,-0.06,0.87,-16.63,-1.16,-2.18,501,0,0,25.97,24.15
-0.23,-0.04,0.88,-16.38,-0.93,-2.27,536,0,0,25.97,24.15
-0.23,-0.06,0.87,-16.75,-1,-2.15,530,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.63,-1.03,-2.26,503,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.38,-1.08,-2.13,509,0,0,25.97,24.15
-0.23,-0.06,0.88,-16.5,-1.01,-2.16,502,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.99,-1.19,-1.93,501,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.63,-1.29,-2.16,515,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.5,-1.08,-2.18,501,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.5,-1.21,-2.15,540,0,0,25.97,24.09
-0.23,-0.06,0.87,-16.38,-1.04,-2.15,528,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.63,-1.11,-1.96,500,0,0,25.97,24.09
-0.22,-0.05,0.87,-16.63,-1.07,-2.02,503,0,0,25.97,24.09
-0.22,-0.05,0.87,-16.75,-1.2,-2.21,501,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.5,-1.05,-2.11,507,0,0,25.99,24.11
-0.23,-0.05,0.88,-16.63,-1.02,-2.12,518,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.75,-0.92,-2.15,502,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.04,-2.24,537,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.63,-0.98,-2.21,522,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.17,-2.27,504,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.87,-1.05,-2.11,504,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.63,-1.12,-2.16,502,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.5,-0.91,-2.11,516,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.11,-2.12,521,0,0,25.97,24.05
-0.22,-0.05,0.87,-16.75,-1.15,-2.01,505,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.75,-0.89,-2.24,542,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.38,-0.89,-1.82,525,0,0,25.97,24.05
-0.24,-0.05,0.87,-16.5,-1.09,-2.24,500,0,0,25.97,24.05
-0.24,-0.05,0.87,-16.75,-1.1,-2.24,501,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.38,-1,-2.16,502,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.5,-0.98,-2.15,516,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.75,-1.08,-2.09,528,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.75,-1.11,-2.07,499,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.63,-1.08,-2.02,535,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.63,-0.91,-2.11,519,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.75,-0.89,-2.07,503,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.63,-0.98,-1.96,504,0,0,25.99,24.15
-0.23,-0.05,0.87,-16.63,-1.09,-2.12,500,0,0,25.97,24.15
-0.23,-0.05,0.88,-16.63,-1.07,-2.11,517,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.5,-0.98,-2.18,528,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.38,-1.02,-1.98,502,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.38,-1.02,-2.18,531,0,0,25.97,24.15
-0.23,-0.05,0.86,-16.38,-1.06,-2.15,513,0,0,25.97,24.17
-0.23,-0.06,0.87,-16.87,-1.02,-2.18,502,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.5,-1.17,-2.01,500,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.5,-1.11,-2.06,501,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.38,-1.08,-2.03,525,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.63,-1.11,-2.18,531,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.26,-1,-2.03,501,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.75,-0.96,-2.11,528,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.87,-0.99,-2,512,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.15,-2.05,503,0,0,25.97,24.09
-0.24,-0.05,0.87,-16.63,-0.88,-2.14,502,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.63,-0.95,-2.22,500,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.01,-2.18,529,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.63,-1,-2.12,533,0,0,25.97,24.09
-0.24,-0.05,0.88,-16.63,-1.04,-2.09,502,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.63,-0.96,-2.27,519,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.75,-1.13,-2.12,503,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.75,-0.87,-2.14,504,0,0,25.97,24.05
-0.23,-0.05,0.88,-16.63,-1.17,-2.13,509,0,0,25.97,24.05
-0.23,-0.05,0.88,-16.5,-0.95,-2.15,503,0,0,25.99,24.03
-0.23,-0.06,0.88,-16.75,-1.23,-1.97,535,0,0,25.99,24.03
-0.23,-0.05,0.87,-16.75,-1.08,-2.33,530,0,0,25.97,24.03
-0.23,-0.05,0.88,-16.75,-1.15,-2.21,500,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.63,-1.16,-2.19,517,0,0,25.97,23.99
-0.22,-0.05,0.87,-16.63,-0.95,-2.05,506,0,0,25.99,23.99
-0.23,-0.05,0.87,-16.75,-0.88,-2.17,504,0,0,25.97,23.99
-0.23,-0.04,0.88,-16.5,-1.02,-2.28,507,0,0,25.97,23.99
-0.23,-0.06,0.87,-16.75,-1.23,-2.11,500,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.5,-1.11,-2.11,537,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.75,-0.91,-2.14,535,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.75,-1.09,-2.15,503,0,0,25.97,23.93
-0.23,-0.05,0.88,-16.63,-1.08,-2.08,513,0,0,25.97,23.93
-0.23,-0.05,0.88,-16.63,-1.01,-2.02,500,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.5,-1.07,-2.14,502,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.5,-1.17,-2.12,514,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.75,-1.01,-2.16,503,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.75,-1.08,-2.26,537,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.63,-1.15,-2.15,528,0,0,25.97,23.97
-0.23,-0.05,0.89,-16.63,-1.08,-2.13,500,0,0,25.97,23.97
-0.23,-0.05,0.88,-16.5,-0.98,-2.11,507,0,0,25.97,23.99
-0.24,-0.05,0.87,-16.63,-0.94,-2.27,503,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.63,-0.89,-2.19,509,0,0,25.97,24.03
-0.23,-0.05,0.87,-16.75,-1.07,-2.14,521,0,0,25.97,24.03
-0.23,-0.05,0.88,-16.75,-1.18,-2.09,498,0,0,25.97,24.05
-0.23,-0.04,0.87,-16.87,-0.92,-2.07,539,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.63,-1.09,-2.18,525,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.38,-1.05,-2.21,503,0,0,25.95,24.03
-0.23,-0.05,0.87,-16.38,-1.37,-2.21,500,0,0,25.95,24.03
-0.22,-0.05,0.87,-16.5,-1.11,-2.04,501,0,0,25.95,24.03
-0.23,-0.05,0.87,-16.5,-1.05,-2.14,512,0,0,25.95,24.03
-0.23,-0.05,0.87,-16.75,-1.21,-2.04,524,0,0,25.95,24.03
-0.23,-0.05,0.87,-16.75,-1.11,-2.1,501,0,0,25.95,24.03
-0.23,-0.06,0.87,-16.63,-1.02,-2.19,535,0,0,25.95,23.99
-0.23,-0.05,0.88,-16.38,-1.11,-2.12,520,0,0,25.95,23.99
-0.23,-0.05,0.88,-16.63,-1.21,-2.35,501,0,0,25.95,23.99
-0.23,-0.05,0.89,-16.5,-0.96,-2.1,504,0,0,25.95,23.99
-0.23,-0.05,0.87,-16.5,-1.08,-2,501,0,0,25.95,23.99
-0.23,-0.04,0.87,-16.63,-1,-2.18,517,0,0,25.95,23.97
-0.23,-0.05,0.88,-16.75,-0.92,-2.15,529,0,0,25.93,23.93
-0.23,-0.05,0.87,-16.75,-1.2,-2.15,502,0,0,25.95,23.93
-0.23,-0.05,0.87,-16.75,-1.28,-2.18,534,0,0,25.93,23.93
-0.23,-0.05,0.88,-16.63,-1.13,-2.04,516,0,0,25.95,23.93
-0.23,-0.05,0.87,-16.87,-1.11,-1.98,500,0,0,25.95,23.93
-0.23,-0.05,0.86,-16.5,-1.05,-2.24,500,0,0,25.95,23.93
-0.23,-0.05,0.87,-16.5,-1,-2.13,500,0,0,25.95,23.91
-0.23,-0.05,0.88,-16.63,-1.09,-2.09,526,0,0,25.95,23.87
-0.23,-0.05,0.88,-16.63,-0.92,-2.06,534,0,0,25.95,23.91
-0.23,-0.05,0.87,-16.63,-0.99,-2.13,502,0,0,25.95,23.91
-0.23,-0.05,0.87,-16.5,-1.18,-2.31,527,0,0,25.95,23.91
-0.23,-0.05,0.88,-16.75,-1.18,-2.24,511,0,0,25.95,23.87
-0.23,-0.05,0.88,-16.75,-1,-2.1,502,0,0,25.93,23.91
-0.23,-0.05,0.87,-16.38,-1.03,-2.09,503,0,0,25.95,23.91
-0.23,-0.05,0.87,-16.63,-1.08,-2.29,503,0,0,25.93,23.93
-0.23,-0.06,0.87,-16.75,-1.15,-2.3,526,0,0,25.95,23.93
-0.23,-0.05,0.87,-16.5,-1.07,-2.26,531,0,0,25.93,23.97
-0.24,-0.05,0.87,-16.26,-1.11,-2.31,502,0,0,25.93,23.91
-0.23,-0.05,0.87,-16.63,-1.02,-1.98,524,0,0,25.93,23.91
-0.23,-0.05,0.87,-16.63,-1.04,-2.16,507,0,0,25.93,23.93
-0.23,-0.05,0.88,-16.63,-1,-2.15,499,0,0,25.95,23.91
-0.23,-0.04,0.88,-16.38,-0.87,-2.09,503,0,0,25.93,23.91
-0.23,-0.05,0.87,-16.5,-1.16,-2.21,502,0,0,25.95,23.91
-0.23,-0.05,0.87,-16.5,-1.01,-1.95,532,0,0,25.95,23.97
-0.22,-0.05,0.86,-16.87,-1.04,-2.03,533,0,0,25.95,23.93
-0.23,-0.05,0.88,-16.63,-1.03,-2.05,501,0,0,25.95,23.97
-0.23,-0.05,0.88,-16.63,-0.95,-1.98,517,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.63,-1.11,-2.29,502,0,0,25.95,23.97
-0.23,-0.05,0.88,-16.5,-1.07,-2.25,504,0,0,25.93,23.97
-0.23,-0.05,0.88,-16.63,-1.12,-1.99,509,0,0,25.93,23.97
-0.23,-0.05,0.88,-16.63,-1.08,-2.21,500,0,0,25.93,23.99
-0.23,-0.05,0.87,-16.63,-1.11,-2.1,536,0,0,25.93,23.97
-0.23,-0.05,0.86,-16.5,-1.07,-2.18,530,0,0,25.95,24.03
-0.23,-0.04,0.87,-16.5,-0.91,-2.06,503,0,0,25.95,24.03
-0.23,-0.05,0.87,-16.75,-1.02,-2.14,511,0,0,25.95,24.03
-0.23,-0.05,0.88,-16.75,-0.98,-2.12,503,0,0,25.95,24.03
-0.22,-0.05,0.87,-16.87,-0.98,-2.06,502,0,0,25.93,24.05
-0.23,-0.04,0.87,-16.87,-1.16,-2.07,509,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.5,-1.09,-2.18,503,0,0,25.95,24.09
-0.23,-0.05,0.89,-16.75,-1.11,-2.1,540,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.75,-1.07,-2.11,529,0,0,25.93,24.11
-0.23,-0.05,0.86,-16.87,-0.93,-2.04,502,0,0,25.93,24.09
-0.23,-0.05,0.88,-16.63,-1.11,-2.24,510,0,0,25.93,24.09
-0.23,-0.05,0.87,-16.38,-1.09,-2.24,502,0,0,25.93,24.15
-0.22,-0.05,0.88,-16.5,-0.97,-2.16,504,0,0,25.93,24.11
-0.23,-0.05,0.87,-16.38,-1.15,-2.15,517,0,0,25.95,24.11
-0.23,-0.05,0.88,-16.63,-1.05,-2.03,501,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.63,-1.14,-2.04,536,0,0,25.93,24.17
-0.23,-0.05,0.88,-16.5,-0.98,-2.08,526,0,0,25.95,24.17
-0.23,-0.05,0.88,-16.5,-1.05,-2.17,503,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.63,-0.95,-2.15,506,0,0,25.93,24.15
-0.23,-0.05,0.87,-16.63,-1.13,-2.06,499,0,0,25.93,24.15
-0.23,-0.06,0.87,-16.5,-1.18,-2.14,507,0,0,25.95,24.17
-0.24,-0.05,0.87,-16.87,-1.13,-2.24,521,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.63,-1.11,-2.25,503,0,0,25.93,24.21
-0.23,-0.05,0.87,-16.75,-1.09,-2.08,538,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.38,-1.11,-2.16,519,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.38,-0.95,-2.11,500,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.75,-1.1,-2.05,501,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.63,-1.08,-1.98,505,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.5,-1.12,-2.24,526,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.75,-1.02,-2.21,533,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.63,-1.02,-2.18,500,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.38,-1.03,-2.05,525,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.5,-1.21,-2.21,510,0,0,25.95,24.23
-0.23,-0.05,0.88,-16.75,-0.85,-2.07,502,0,0,25.93,24.23
-0.24,-0.05,0.88,-16.63,-1.09,-2.15,504,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.5,-1.08,-2.09,496,0,0,25.95,24.23
-0.24,-0.05,0.86,-16.5,-1.14,-2.05,531,0,0,25.95,24.23
-0.23,-0.05,0.87,-16.63,-1.2,-2.22,532,0,0,25.93,24.23
-0.23,-0.05,0.88,-16.63,-0.98,-2.04,504,0,0,25.95,24.23
-0.23,-0.04,0.88,-16.5,-1.08,-2.18,518,0,0,25.95,24.23
-0.23,-0.05,0.88,-16.5,-1.04,-2.29,503,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.38,-0.99,-2,502,0,0,25.93,24.09
-0.23,-0.05,0.87,-16.5,-0.92,-2.21,507,0,0,25.95,24.11
-0.23,-0.06,0.87,-16.63,-0.98,-2.11,505,0,0,25.95,24.11
-0.23,-0.05,0.88,-16.75,-1,-2.06,539,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.75,-1.05,-2.24,530,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.75,-1.14,-2.08,500,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.63,-1.21,-1.96,516,0,0,25.95,24.15
-0.22,-0.05,0.87,-16.75,-1.08,-2.14,504,0,0,25.93,24.09
-0.23,-0.05,0.87,-16.5,-1.13,-2.11,503,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.38,-1.12,-2.1,509,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.5,-1.01,-2.21,500,0,0,25.95,24.11
-0.23,-0.06,0.88,-16.5,-1.17,-2.17,538,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.63,-0.97,-2.23,532,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.63,-1.22,-2.05,503,0,0,25.95,24.11
-0.22,-0.05,0.87,-16.63,-1.07,-2.11,508,0,0,25.95,24.11
-0.23,-0.05,0.88,-16.5,-1.01,-2.27,500,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.5,-1.16,-1.92,503,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.5,-1.11,-2.25,516,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.38,-1.08,-2.11,504,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.63,-1.16,-1.92,538,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.5,-1.01,-2.23,527,0,0,25.95,24.05
-0.23,-0.06,0.87,-16.5,-1.05,-2.04,502,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.63,-1.06,-2.15,508,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.63,-1.11,-2.14,502,0,0,25.95,24.09
-0.24,-0.05,0.88,-16.63,-1.08,-2.13,504,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.75,-0.97,-2.12,513,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.5,-1.02,-2.18,501,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.63,-1,-2.04,537,0,0,25.93,24.09
-0.23,-0.05,0.88,-16.5,-1.05,-2.1,530,0,0,25.95,24.03
-0.23,-0.05,0.88,-16.5,-1.05,-2.24,504,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.63,-0.96,-2.12,496,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.5,-1.14,-2.18,501,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.5,-0.95,-2.18,510,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.38,-1.07,-2.1,523,0,0,25.93,24.03
-0.23,-0.05,0.88,-16.5,-1.11,-2.15,501,0,0,25.93,24.03
-0.23,-0.04,0.87,-16.5,-1.01,-2.21,537,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.63,-1.08,-2.24,518,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.5,-1.11,-2.12,502,0,0,25.93,24.03
-0.23,-0.05,0.88,-16.5,-0.95,-2.24,504,0,0,25.93,24.03
-0.22,-0.05,0.87,-16.38,-1.18,-2.15,505,0,0,25.93,23.99
-0.23,-0.05,0.88,-16.5,-1.06,-2.13,520,0,0,25.95,23.99
-0.23,-0.05,0.88,-16.5,-1.03,-2.15,530,0,0,25.95,23.99
-0.23,-0.05,0.87,-16.75,-0.98,-2.08,501,0,0,25.95,23.99
-0.23,-0.05,0.88,-16.38,-1.1,-2.04,534,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.5,-1.16,-2.24,514,0,0,25.93,23.97
-0.23,-0.05,0.88,-16.5,-1.09,-2.12,502,0,0,25.95,23.97
-0.23,-0.05,0.88,-16.87,-1.12,-2.22,500,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.63,-0.87,-2.17,503,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.5,-1.15,-2.23,526,0,0,25.95,24.03
-0.23,-0.04,0.87,-16.63,-0.95,-2.2,532,0,0,25.95,24.03
-0.23,-0.05,0.87,-16.63,-1.02,-2.34,502,0,0,25.93,24.05
-0.23,-0.05,0.88,-16.63,-0.89,-2.04,530,0,0,25.95,24.03
-0.23,-0.05,0.87,-16.38,-1.15,-2.04,513,0,0,25.93,24.15
-0.23,-0.05,0.87,-16.5,-1.01,-1.97,504,0,0,25.93,24.11
-0.23,-0.05,0.88,-16.5,-1.03,-2.21,504,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.5,-1.13,-2.02,503,0,0,25.95,24.15
-0.23,-0.04,0.87,-16.75,-0.98,-2.06,519,0,0,25.95,24.15
-0.23,-0.05,0.86,-16.38,-1.11,-2.05,527,0,0,25.95,24.11
-0.22,-0.05,0.88,-16.63,-1.12,-2.05,503,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.63,-1.13,-2.08,535,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.5,-0.96,-2.11,516,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.75,-1,-1.99,504,0,0,25.95,24.17
-0.24,-0.05,0.87,-16.75,-0.99,-2.18,501,0,0,25.95,24.23
-0.23,-0.04,0.88,-16.5,-0.83,-2.11,502,0,0,25.95,24.29
-0.23,-0.05,0.87,-16.63,-0.92,-2.24,523,0,0,25.95,24.29
-0.22,-0.05,0.87,-16.63,-0.98,-2.18,532,0,0,25.95,24.33
-0.24,-0.05,0.86,-16.38,-1.08,-2.21,499,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.5,-0.98,-2.05,527,0,0,25.95,24.33
-0.23,-0.05,0.88,-16.38,-0.92,-2.14,510,0,0,25.95,24.33
-0.23,-0.05,0.87,-16.63,-1.06,-2.06,506,0,0,25.95,24.33
-0.23,-0.05,0.87,-16.5,-1.18,-2.16,504,0,0,25.95,24.29
-0.23,-0.05,0.87,-16.63,-0.95,-2.23,503,0,0,25.95,24.29
-0.23,-0.05,0.88,-16.26,-0.93,-2.13,527,0,0,25.95,24.23
-0.24,-0.05,0.87,-16.5,-1.11,-2.01,531,0,0,25.95,24.23
-0.23,-0.05,0.86,-16.5,-1.04,-2.14,504,0,0,25.95,24.17
-0.22,-0.05,0.87,-16.38,-1.24,-2.35,526,0,0,25.95,24.17
-0.23,-0.04,0.87,-16.63,-1.15,-2.21,511,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.38,-1.05,-2.05,500,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.75,-1.14,-2.19,501,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.5,-1.05,-2.12,504,0,0,25.95,24.11
-0.23,-0.05,0.88,-16.63,-1,-2.03,535,0,0,25.95,24.09
-0.23,-0.05,0.88,-16.38,-1.14,-2.14,531,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.5,-1.11,-2.16,499,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.5,-1.07,-2.04,513,0,0,25.95,24.09
-0.22,-0.05,0.88,-16.63,-1.28,-2.12,503,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.5,-1.08,-1.99,504,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.5,-1.03,-2.21,516,0,0,25.95,24.09
-0.23,-0.05,0.88,-16.63,-0.81,-2.11,496,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.63,-1.13,-1.89,537,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.5,-0.99,-2.16,530,0,0,25.95,24.11
-0.23,-0.04,0.87,-16.5,-1.2,-2.2,503,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.63,-1.06,-2.15,506,0,0,25.95,24.11
-0.23,-0.05,0.88,-16.38,-1.11,-2.05,498,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.63,-1.12,-1.92,507,0,0,25.93,24.15
-0.23,-0.05,0.87,-16.63,-1.11,-2.14,517,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.5,-1.11,-2.14,504,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.5,-1.06,-2.28,541,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.5,-0.86,-2.09,526,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.38,-1.02,-2.25,499,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.63,-1.03,-2.15,505,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.63,-1.01,-2.18,503,0,0,25.97,24.17
-0.23,-0.04,0.87,-16.63,-1.02,-2.16,508,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.38,-1.04,-2.09,514,0,0,25.97,24.15
-0.23,-0.06,0.88,-16.5,-1.17,-2,502,0,0,25.97,24.15
-0.23,-0.05,0.86,-16.5,-1.05,-2.34,539,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.63,-0.92,-2.17,526,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.38,-0.98,-2.09,506,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.5,-0.99,-2.16,501,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.75,-1.05,-2.21,504,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.75,-1.07,-2.1,512,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.5,-0.91,-2.15,525,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.63,-1.01,-2.23,499,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.26,-1.12,-2.05,535,0,0,25.95,24.15
-0.23,-0.04,0.88,-16.5,-1.2,-2.16,524,0,0,25.95,24.17
